ID,title,clipper,PreviewImageUrl
CheerfulBetterLorisMVGame-xMY8WbtMBeu61SXd,СЛАВЬСЯ БАРД ЖЕПОРВАЛЬ,featherine_auau,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/d91e410e-7862-4cdd-bf90-d85baf7d24e5/landscape/thumb/thumb-0000000000-480x272.jpg
StylishGrotesqueGaragePicoMause-br0F2821-c1gR6j0,совсем не чсв,featherine_auau,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/e7368fcc-106e-4d79-8782-3a61f8eda1c6/landscape/thumb/thumb-0000000000-480x272.jpg
SoftViscousNikudonAliens-uI7yvNR1jp5CMkPl,отдыхаем ,featherine_auau,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/a489d3e0-3d0a-444e-9f41-f14fbf6a6b1a/landscape/thumb/thumb-0000000000-480x272.jpg
OriginalAbstemiousGarbagePoooound-Ac4-OKzk_VxVajNU,"Легенда он или она, вот в чём вопрос и дилемма мира сего.",PepeWithoutMeme,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/1c9e7a33-deec-44b9-950d-7c0fc15c2462/landscape/thumb/thumb-0000000000-480x272.jpg
AbrasiveTastyAlligatorCharlietheUnicorn--yVW65-6St8LCiEY,АБСОЛЮТНАЯ МОЩЬ,PepeWithoutMeme,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/3a876b92-3415-4562-9d01-c8a806d3aff1/landscape/thumb/thumb-0000000000-480x272.jpg
CulturedObliqueLaptopWoofer-_qiY4nEviaBVKDOv,АБСОЛЮТНАЯ МОЩЬ,PepeWithoutMeme,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/6ca088ba-bb9b-4fb0-ae61-0d04054e002f/landscape/thumb/thumb-0000000000-480x272.jpg
BlazingConcernedVultureHassanChop--4L73qz3a30XngNC,БОЛТУШКА.,PepeWithoutMeme,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/81a3c65f-cfcb-48e6-87bd-cb8840b3e1b8/landscape/thumb/thumb-0000000000-480x272.jpg
DeliciousArbitraryDinosaurDuDudu-TPHxQuHlFCEKY82r,бард момент,toxicportacia,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/330a1ebc-0f26-410b-8e61-50e08e61fe9f/landscape/thumb/thumb-0000000000-480x272.jpg
IncredulousDignifiedGullVoteYea-yct07CpHj3z3ZGYb,ты чё его там кинул???,Axelstray,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/d178184b-cdee-4e17-a67b-d83850fe6368/landscape/thumb/thumb-0000000000-480x272.jpg
PiercingIntelligentChipmunkMrDestructoid-rj2mUi3fr--fbrWJ,в смысле?,Axelstray,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/64d41890-7876-46c8-a73d-605d202f76ba/landscape/thumb/thumb-0000000000-480x272.jpg
FuriousBelovedRingImGlitch-8TcxHg3lP2E80Ywl,Стример болеет !болезнь,PepeWithoutMeme,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/36336b4f-3357-4147-b26d-75fb0fe436b6/landscape/thumb/thumb-0000000000-480x272.jpg
HeartlessExquisiteMetalThisIsSparta-KfNBdwuqdjY017Cm,Бард с подписчиками,christiankeman,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/98ea0093-48b9-44b0-9f4e-c580c6467a68/landscape/thumb/thumb-0000000000-480x272.jpg
AgitatedTenaciousTildeSaltBae-mzafqk1O2Db9Fidu,РАЗНИЦА МЕЖДУ ГЕЙМПАДОМ И КЛАВОМЫШЬЮ (она есть!!),featherine_auau,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/6cd0d62c-6c00-4495-831b-53beeaa23787/landscape/thumb/thumb-0000000000-480x272.jpg
PrettyEnergeticHornetKappaClaus-2r1RLfkWDL6Dmtlg,"РАЗМИНОЧНАЯ
",toxicportacia,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/6b798020-1c7e-42d1-b282-ff40c71db989/landscape/thumb/thumb-0000000000-480x272.jpg
CrispyBigEndiveStinkyCheese-FH1oASwxHrcJQwt6,"ЭТО НЕ БЕЛОРУС КРИВОРУКИЙ, ЭТО ИГРА ПЛОХАЯ [Боярские истории #3]",PepeWithoutMeme,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/7048cffb-e720-4377-9ade-a08723417e3a/landscape/thumb/thumb-0000000000-480x272.jpg
EagerAverageCucumberDoubleRainbow-cwv7lIKnnnobTM3I,делаю рефанд всех игр в которых проигрываю ,Bujolg,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/98981775-5ff9-42f9-93e3-a90ad0378be2/landscape/thumb/thumb-0000000000-480x272.jpg
AdorableOriginalBarracudaMVGame--lH_lhQbQgSvreoM,"ЭТО НЕ БЕЛОРУС КРИВОРУКИЙ, ЭТО ИГРА ПЛОХАЯ [Боярские истории #3]",christiankeman,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/1242d90f-4790-485d-91c9-b776d028a857/landscape/thumb/thumb-0000000000-480x272.jpg
EvilAdorableDuckTheRinger-6dnlq-ATVZZcVce5,Грут это запомнит,featherine_auau,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/a5b22cfd-b1ab-45b1-b854-4388cdb891f2/landscape/thumb/thumb-0000000000-480x272.jpg
FitGiftedBaconSMOrc-jDvOCoKDPLVCp4YJ,Мы ничего не видели.,PepeWithoutMeme,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/a315d949-717e-4cac-8d1d-ad3c0288ebfa/landscape/thumb/thumb-0000000000-480x272.jpg
RichGoodDragonflyHassanChop-zG9Z3eQfaXKhee5g,БАРДА ПРЕДАЛИ СВОИ!!1!,featherine_auau,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/61a2e85b-ec67-4390-b161-58295b7aa5e9/landscape/thumb/thumb-0000000000-480x272.jpg
PunchySingleAirGuitarDuDudu-IGcFMu7qHrvV9PHb,Очередная плохая идея,Nezumessa,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/ae85b954-a454-4563-80a2-1f1435c290a3/landscape/thumb/thumb-0000000000-480x272.jpg
AmorphousPeppyWallabyPrimeMe-_WlxG7WkRgygS0uf,бард руинит день рождения,featherine_auau,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/f1d4db6f-133b-49dc-8053-8b38169c207e/landscape/thumb/thumb-0000000000-480x272.jpg
CoweringEasyHyenaDAESuppy-6pUTP2sugmF6hlKO,"Горит, и ведь даже не из за игры (Кстати ARK лучше)",Bujolg,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/da946096-24a8-48a8-af08-1debda661be6/landscape/thumb/thumb-0000000000-480x272.jpg
RespectfulGenerousMosquitoOSsloth-VjqvnP3GZOOq0eAx,love moroder,ufpuff,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/f1fa0716-5cd5-43cc-b4a5-d58627388fde/landscape/thumb/thumb-0000000000-480x272.jpg
SneakyPlacidDonkeyPanicBasket-lvJ9ND6MMWUQJoaw,Что с этой игрой не так?,Nezumessa,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/e39315ac-ddde-4ac3-856a-77b7c496d707/landscape/thumb/thumb-0000000000-480x272.jpg
PatientHappyBubbleteaBCouch-pT8NcuhQLEfnaRUw,альянс умен часть 2,featherine_auau,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/9c472b8e-bcb7-48fd-be79-6a20b6bf7107/landscape/thumb/thumb-0000000000-480x272.jpg
UninterestedPlainRabbitHeyGuys-fbBLOPPPiFetW89i,"Игорь назвал Apple дерьмом, стример счастлив",BardWithoutLute,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/687eed09-bf2c-474e-8c64-846531d69ccd/landscape/thumb/thumb-0000000000-480x272.jpg
NiceSuaveTomatoArsonNoSexy-4uxbv_6q5APApE3p,"Продаюсь. Дорого и со вкусом
",to_weu,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/354a86f0-fb63-4d3f-a33c-54a8c789691c/landscape/thumb/thumb-0000000000-480x272.jpg
CleverSpikySoymilkPermaSmug-_lq1LujvA5O2M5K_,Это игра по комиксам DC?,PepeWithoutMeme,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/42d28527-a12e-4679-914d-3209643d7e11/landscape/thumb/thumb-0000000000-480x272.jpg
GlamorousCarelessHarePanicBasket-EjfPwfq763Hsjug_,признание,HAKEROK113,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/b172cd64-c03d-4fa4-8508-4931340df7a2/landscape/thumb/thumb-0000000000-480x272.jpg
GeniusShyToothOSkomodo-9zLaZpc9rU71sIBe,Это игра по комиксам DC?,featherine_auau,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/09b39392-eeda-4efc-bb69-b67d7c22e61c/landscape/thumb/thumb-0000000000-480x272.jpg
HardJoyousCheddarGingerPower-NixunGQPIWWzsZwU,[DROPS ON] Последний шанс игре.,PepeWithoutMeme,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/d4d21953-bc4b-49ed-aee6-1b87a21e406b/landscape/thumb/thumb-0000000000-480x272.jpg
PluckyJoyousSwordPhilosoraptor-Yi5YCQAkbkCTDxOK,Rocabarra | Covenant | Стример нигилист и его пах |,ufpuff,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/b6094082-4925-48e2-82a6-8cf61ebc16fb/landscape/thumb/thumb-0000000000-480x272.jpg
RelievedFrigidCheetahKappa-oUJ9MBy6LGkZRNNE,аЛьЯнС УмЁн,Nezumessa,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/233d7661-5eb6-4bf2-8601-938dbee58068/landscape/thumb/thumb-0000000000-480x272.jpg
PlainMotionlessPonyShadyLulu-WwTZI0TlXPm00SNy,Nezimi mi,HAKEROK113,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/db9734d3-a3d5-4559-85e8-d884f6357442/landscape/thumb/thumb-0000000000-480x272.jpg
SpineyBusyElkTinyFace-MGNkQSvqaVNeE6MD,сломано,Nezumessa,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/7b5f8f51-4c3a-47d6-8d11-45b0c20ce226/landscape/thumb/thumb-0000000000-480x272.jpg
EndearingBlitheDugongPraiseIt-LMiohZhzmgv5Sccg,жопоручка,Nezumessa,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/bbabaab3-5528-476c-96a4-e3b45e3e59ff/landscape/thumb/thumb-0000000000-480x272.jpg
SlipperyGrotesqueJayRlyTho-DrIFJIssuJbtyINy,Жаль шпиль не бутылка,Nezumessa,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/3d47bbfe-be73-47ca-b3e1-6ae2b2c870ee/landscape/thumb/thumb-0000000000-480x272.jpg
BraveJollyTofuFeelsBadMan-LlLmBcfrV8S_zksx,Больничный окончен,din0re,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/df8ed210-3913-454d-af72-bd31ffe2915c/landscape/thumb/thumb-0000000000-480x272.jpg
SlipperyTriangularSlothAMPEnergyCherry-UdxBVGf9Mn6h61Uc,Лирой!,OrioneUA,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/a1acc6e9-e0cf-4a1b-9a4e-eb1eb2466aa4/landscape/thumb/thumb-0000000000-480x272.jpg
ProudShakingSoybeanWOOP-VTUf5ZacLC25Qkle,Эта ЭЙС :],Nasia_Everly,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/7b435eb8-927e-4b7b-80c0-eabed7e6c781/landscape/thumb/thumb-0000000000-480x272.jpg
ObliviousTamePigPicoMause-xJjepweogjXv6LAI,Это самолёт? Это птица? Нет! Это Рэмбо Бард!!!,SweetRollsWatermelon,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/f48ff47b-775d-46a8-bc17-d8fa905af1ac/landscape/thumb/thumb-0000000000-480x272.jpg
AltruisticOpenCatPermaSmug-m4mPOz-w5hxlMbHE,ОМАЕВА МО ШИНДЕЙРУ,OrioneUA,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/497cc656-428d-46c0-a443-10ac8fa61bc2/landscape/thumb/thumb-0000000000-480x272.jpg
HungryJazzyMagpieCoolCat-QOCkt1Wh85RcpSn6,Идеальный килл сквозь смоук,KsyutaSlapkami,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/471db6f6-98a6-474d-9af6-cba279af10ac/landscape/thumb/thumb-0000000000-480x272.jpg
SeductiveKawaiiHorseradishShadyLulu-H5eluTKBYNOaxTaQ,Маньяк здешний :D,Nasia_Everly,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/e019a868-ccdd-498b-b716-a4d9fbe3cfa6/landscape/thumb/thumb-0000000000-480x272.jpg
EntertainingSpunkyClintDxAbomb-bqMxmkjqRfH7PumB,Ты горишь как огония),YaBenjamin,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/7c0f7e34-db16-444d-9461-94b74512d930/landscape/thumb/thumb-0000000000-480x272.jpg
HeartlessAnnoyingAlmondSwiftRage-ZCErKdvz9Q4RDS7v,Дабл,KsyutaSlapkami,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/65f7d361-3887-45c6-9c98-0c2f5a16f41a/landscape/thumb/thumb-0000000000-480x272.jpg
RelievedSnappyKiwiSpicyBoy-Lg592TqmnMqLU_qK,ЛУЧШЕЧЕМ BACK4BLOOD?! О_О #БиАвгуст !team !гильдия !patent,SweetRollsWatermelon,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/e30fb4b5-ff4b-4ec0-85d9-d1a927d91d57/landscape/thumb/thumb-0000000000-480x272.jpg
ShakingJazzyBaconUncleNox-KqjTeVcfZFJ7qe4a,разменялся,Nezumessa,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/c5187d0e-38f0-4552-ac90-0acda8ccb9a2/landscape/thumb/thumb-0000000000-480x272.jpg
FastSmokyFishStinkyCheese-b6lHSXC9zkUI5xBf,Кто создал КЛИП!?,HAKEROK113,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/f350751c-1411-4722-ad6f-b3c3d63bd65f/landscape/thumb/thumb-0000000000-480x272.jpg
IronicExquisiteRavenPanicVis-J9vjIpK4rczMLM-T,не ну Балалайка опять тащит,Nezumessa,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/931cab1d-1925-4282-8c38-76800423fa9e/landscape/thumb/thumb-0000000000-480x272.jpg
HyperWanderingPancakeLeeroyJenkins-p0gaAU5nSXc1P26J,SCUMщицы,featherine_auau,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/b2a06988-6530-4250-b327-56563b54948c/landscape/thumb/thumb-0000000000-480x272.jpg
ImpossibleAgileCiderKappaRoss-aajEsFjeojtv_2PP,Бард някает (очень важный клип!!!),featherine_auau,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/f5293c95-006b-4231-a4f2-b3c502cb40ce/landscape/thumb/thumb-0000000000-480x272.jpg
GiantSmoothUdonSmoocherZ-KHETNIPDjI0UT8G7,Вот Я! Матом не ругаюсь,Nezumessa,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/6e34ca6e-8997-4100-a893-87726fd50fd1/landscape/thumb/thumb-0000000000-480x272.jpg
BigAltruisticEmuSMOrc-ISKCSjN2kEpZayIY,Создал клип о том кто создал клип,HAKEROK113,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/8196a7a9-5bc3-4e58-b25c-943092aa4e44/landscape/thumb/thumb-0000000000-480x272.jpg
JollyModernDolphinTriHard-HOctNwl_LA1kUPi7,БАРД И БИБА. САГА О ЧАТЕ РЕШАЮЩЕМ СУДЬБЫ !гильда !patent !сабгол,SweetRollsWatermelon,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/8fa91d92-f03a-4c85-b360-19f2b5d4b4af/landscape/thumb/thumb-0000000000-480x272.jpg
FilthyHappyMartenHotPokket--4tr2NsTyhWhgZNi,Нейтралу,SweetRollsWatermelon,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/4a326f55-b888-4201-b872-c4598740c541/landscape/thumb/thumb-0000000000-480x272.jpg
RichAmazonianSmoothieEleGiggle-UF_7SmWClFeGj1I3,Машина куку,ufpuff,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/dc5dd319-bf4b-447e-996d-7a0451fd4aa9/landscape/thumb/thumb-0000000000-480x272.jpg
CorrectPiliableRadishTebowing-gxL5xOpA_pepVecm,Самый милый добрый стример на свете ищет своего зрителя ^_^ ,din0re,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/503372f6-db79-4c9e-9707-5a15f243d3e4/landscape/thumb/thumb-0000000000-480x272.jpg
RelatedCreativeClintPeanutButterJellyTime-GSS8DFUkiFwrwbdQ,"НЕ ФОРТНАЙТ (• ▽ •;)
",PepeWithoutMeme,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/a6fc94a8-bce7-41ca-8722-98e0a73d142e/landscape/thumb/thumb-0000000000-480x272.jpg
SeductiveEntertainingTofuShadyLulu-fm3ppx3inSUZGYfP,Самый милый добрый стример на свете ищет своего зрителя ^_^ ,BardWithoutLute,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/b270cdd4-2233-4754-aae2-f3b1ff1aafcb/landscape/thumb/thumb-0000000000-480x272.jpg
ExuberantHorribleBottleLitty-ioX7EiWppXp87Tz5,Бард обманщик,BardWithoutLute,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/8dbc90f1-b853-4542-ae18-a5274bb8d451/landscape/thumb/thumb-0000000000-480x272.jpg
StrangeSpineyMangoBabyRage-mYfcNLboS8XVTMqd,Пуська-Бард играет в World of wARKraft,featherine_auau,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/e6225b65-7f1f-4f1a-94cd-ae8ee1f09299/landscape/thumb/thumb-0000000000-480x272.jpg
SpineyBloodyGarageHoneyBadger-XOOiz8608raf5sYX,почти смог,featherine_auau,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/9d69fedc-8259-4bd5-aa92-72a684a11028/landscape/thumb/thumb-0000000000-480x272.jpg
ColorfulBlazingGoshawkPJSugar-SQ5yB2L1pDS--CWQ,А правее слабо?,Nezumessa,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/f7e1fe10-def7-4466-88a2-c6479af7857d/landscape/thumb/thumb-0000000000-480x272.jpg
RealSuaveMouseANELE-4q_sqj5Neil209YN,"ну, дотащил",Nezumessa,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/0317cab7-2ee0-4828-ab99-97792165648f/landscape/thumb/thumb-0000000000-480x272.jpg
LongStrangeGarageTBCheesePull-Viu-XeHLjo8yO14C,стример киберкотлетит,featherine_auau,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/f3116af3-40df-4e16-84cc-3a8e2644bd3d/landscape/thumb/thumb-0000000000-480x272.jpg
JazzyCourteousTurtleKlappa-Eb0VpIf4M-UWTEYA,КуллСториБард,Nezumessa,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/79664713-c531-4ba7-979c-6733b70fe995/landscape/thumb/thumb-0000000000-480x272.jpg
GiftedDrabPastaDuDudu-kVvb6bSWLP6gAN6C,Бард нашел цех абибаса,featherine_auau,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/6811e96b-5151-45bc-8b52-5ec81dcd9a88/landscape/thumb/thumb-0000000000-480x272.jpg
AgitatedSaltyPelicanSoonerLater-o7bGh0CByxWILdsh,"МАЙКРОСОФТ, УДИВИТЕ МЕНЯ! ЕДА УЖЕ ЗАКАЗАНА, ЛАМПА ВКЛЮЧЕНА",radio_keman,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/7c62ba91-8a77-4208-a603-e648c6ea40c0/landscape/thumb/thumb-0000000000-480x272.jpg
DignifiedDifficultClipsdadCorgiDerp-fZdUI8_KOQQBpF1O,"НЕ ЛЕЗЬ, ОНО ТЕБЯ СОЖРЁТ !team",OrioneUA,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/f2e0f76e-ff8a-49c0-b3ee-058b1fa7807e/landscape/thumb/thumb-0000000000-480x272.jpg
FurtiveTenuousButterflyYouWHY-q_aI3uyq_wFcsmBC,самый быстрый матч #2(но бард уже победил),toxicportacia,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/ce051021-47d6-4f14-9a2f-3495e6889a2e/landscape/thumb/thumb-0000000000-480x272.jpg
BreakableTolerantWhaleResidentSleeper-EuMDZkUC0ovlFUQT,самый быстрый матч в мире,toxicportacia,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/5c79e1ba-326c-44bd-8484-900720e2f43c/landscape/thumb/thumb-0000000000-480x272.jpg
CourageousLaconicRamenBCouch-sU-HKTT1yTJ3IvHe,Баг Багович,Nezumessa,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/6ac51d68-5319-4668-881a-72c3b8f05b0f/landscape/thumb/thumb-0000000000-480x272.jpg
CoyDarlingBaguetteHeyGuys-5OVhnCwxqepi7o6A,"МАЙКРОСОФТ, УДИВИТЕ МЕНЯ! ЕДА УЖЕ ЗАКАЗАНА, ЛАМПА ВКЛЮЧЕНА",PepeWithoutMeme,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/0e05fc95-ff42-4ad4-9c84-f88a3e4d8ea9/landscape/thumb/thumb-0000000000-480x272.jpg
HeartlessInterestingBottleCoolStoryBro-YsxhrY9ltDTuFGqQ,"НЕ ЛЕЗЬ, ОНО ТЕБЯ СОЖРЁТ !team",nortix70,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/67093bbf-5809-4d53-9aa0-902ce9a8daf1/landscape/thumb/thumb-0000000000-480x272.jpg
ObeseAgreeableAsteriskYee-6XyKbYVbub5tiUhX,КРЕПКАЯ МУЖСКАЯ LOVE,toxicportacia,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/10db522c-5ae9-428b-b479-ea6efea840eb/landscape/thumb/thumb-0000000000-480x272.jpg
StrongDifferentStorkSmoocherZ-Sezwtyj93_2ZJxZb,Спецом для ори...,Danivchik,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/46656487-f8e4-4639-ae9c-191537b44916/landscape/thumb/thumb-0000000000-480x272.jpg
InterestingCooperativePanPanicVis-PP66L4O9I21RJe0j,1598 тупая смерть Барда,featherine_auau,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/002c350d-3b43-409f-9ebc-fdf59555eb5d/landscape/thumb/thumb-0000000000-480x272.jpg
EmpathicCrackyAubergineSoonerLater-0jUyjijP3ABDVZw_,Лох это судьба.,PepeWithoutMeme,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/1e25b63f-65cf-4de4-bef4-2e8598d4dcbb/landscape/thumb/thumb-0000000000-480x272.jpg
BusyRelievedDiscPogChamp--ZrjefiVXc_-GS5a,Как спалить канал Барда,PepeWithoutMeme,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/ff7f274b-1987-4a68-a89c-04ae871bbe9d/landscape/thumb/thumb-0000000000-480x272.jpg
OpenShyBeefPeteZaroll-ucI05YBCGdugXWeu,Новый Альфа самец,toxicportacia,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/05458cbd-750b-4c9e-9bbb-9d0c9f445800/landscape/thumb/thumb-0000000000-480x272.jpg
AthleticFaintSnailMrDestructoid-S5Ac-r5RnBorOKzy,СЛОУРАН ,toxicportacia,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/8139ea15-3ca7-4bdf-a727-d7eda5277de2/landscape/thumb/thumb-0000000000-480x272.jpg
UglyGiftedJayBibleThump-NNvkUTfqzvA8BIFG,ЛУЧШАЯ БОРДА ЭВЕР!!!,toxicportacia,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/9239de28-8e9a-45ab-b365-0e868f11178b/landscape/thumb/thumb-0000000000-480x272.jpg
BlazingWonderfulCheddarKappaWealth-3vbtJ-cI4iIZjyrw,СЛОУРАН ,toxicportacia,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/0b73b9b6-ef1f-4a30-9319-47d434ed36b9/landscape/thumb/thumb-0000000000-480x272.jpg
ScrumptiousCrypticBaconBCWarrior-QATi6lACzmxc56xg,СЛОУРАН ,PepeWithoutMeme,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/aa460927-0d59-4ad0-9c09-a10b8c991bcc/landscape/thumb/thumb-0000000000-480x272.jpg
ViscousArtisticCatDatBoi-552lrfReK9-RooXY,"НЕ ЛЕЗЬ К ТЕХНАРЯМ, ОНИ ТЕБЯ СОЖРУТ!",BardWithoutLute,https://static-cdn.jtvnw.net/twitch-video-assets/twitch-vap-video-assets-prod-us-west-2/effa50b1-3d9a-461a-a5a1-aecffbbf8229/landscape/thumb/thumb-0000000000-480x272.jpg
